process_execution_id,order_id,start_time,end_time,part_id,process_type,process_id,resource_id,is_valid,duration
1339,346,2024-03-21 12:50:25,2024-03-21 12:50:57,4,0,8,3,1,32.0
1340,346,2024-03-21 12:50:57,2024-03-21 12:51:58,3,0,9,3,1,61.0
1341,346,2024-03-21 12:51:58,2024-03-21 12:52:18,4,0,10,3,1,20.0
1342,346,2024-03-21 12:52:18,2024-03-21 12:53:01,4,0,11,3,1,43.0
1343,346,2024-03-21 12:53:01,2024-03-21 12:53:46,3,1,12,4,1,45.0
1344,346,2024-03-21 12:53:46,2024-03-21 12:53:55,5,1,13,4,1,9.0
1345,346,2024-03-21 12:53:55,2024-03-21 12:54:25,6,0,14,5,1,30.0
1346,346,2024-03-21 12:54:25,2024-03-21 12:55:46,6,0,15,5,1,81.0
1347,346,2024-03-21 12:55:46,2024-03-21 12:56:03,6,0,16,5,1,17.0
1348,346,2024-03-21 12:56:03,2024-03-21 12:56:28,2,1,17,6,1,25.0
1349,346,2024-03-21 12:56:28,2024-03-21 12:57:02,8,1,18,6,1,34.0
1350,346,2024-03-21 12:57:02,2024-03-21 12:58:04,3,1,19,6,1,62.0
1351,346,2024-03-21 12:58:04,2024-03-21 12:58:09,5,1,20,6,1,5.0
1352,346,2024-03-21 12:58:09,2024-03-21 12:58:17,-1,-1,21,7,1,8.0
1353,346,2024-03-21 12:58:17,2024-03-21 12:58:27,-1,2,22,8,1,10.0
1354,346,2024-03-21 12:58:27,2024-03-21 12:58:46,0,0,23,0,1,19.0
1355,353,2024-03-24 13:47:00,2024-03-24 13:47:15,0,0,0,0,1,15.0
1356,353,2024-03-24 13:47:15,2024-03-24 13:47:34,0,0,23,0,1,19.0
1357,353,2024-03-24 13:47:34,2024-03-24 13:48:14,1,0,1,1,1,40.0
1358,353,2024-03-24 13:48:14,2024-03-24 13:48:54,1,0,1,1,1,40.0
1359,353,2024-03-24 13:48:54,2024-03-24 13:49:50,1,0,2,1,1,56.0
1360,353,2024-03-24 13:49:50,2024-03-24 13:50:04,1,0,3,1,1,14.0
1361,353,2024-03-24 13:50:04,2024-03-24 13:50:47,1,0,4,1,1,43.0
1362,353,2024-03-24 13:50:47,2024-03-24 13:51:44,1,0,5,1,1,57.0
1363,353,2024-03-24 13:51:44,2024-03-24 13:52:22,1,0,6,1,1,38.0
1364,353,2024-03-24 13:52:22,2024-03-24 13:53:00,1,0,6,1,1,38.0
1365,353,2024-03-24 13:53:00,2024-03-24 13:53:02,3,1,7,2,1,2.0
1366,353,2024-03-24 13:53:02,2024-03-24 13:53:34,4,0,8,3,1,32.0
1367,353,2024-03-24 13:53:34,2024-03-24 13:54:06,4,0,8,3,1,32.0
1368,353,2024-03-24 13:54:06,2024-03-24 13:55:07,3,0,9,3,1,61.0
1369,353,2024-03-24 13:55:07,2024-03-24 13:55:27,4,0,10,3,1,20.0
1370,353,2024-03-24 13:55:27,2024-03-24 13:56:10,4,0,11,3,1,43.0
1371,353,2024-03-24 13:56:10,2024-03-24 13:56:53,4,0,11,3,1,43.0
1372,353,2024-03-24 13:56:53,2024-03-24 13:57:38,3,1,12,4,1,45.0
1373,353,2024-03-24 13:57:38,2024-03-24 13:57:47,5,1,13,4,1,9.0
1374,353,2024-03-24 13:57:47,2024-03-24 13:58:17,6,0,14,5,1,30.0
1375,353,2024-03-24 13:58:17,2024-03-24 13:59:38,6,0,15,5,1,81.0
1376,353,2024-03-24 13:59:38,2024-03-24 13:59:55,6,0,16,5,1,17.0
1377,353,2024-03-24 13:59:55,2024-03-24 14:00:12,6,0,16,5,1,17.0
1378,353,2024-03-24 14:00:12,2024-03-24 14:00:37,2,1,17,6,1,25.0
1379,353,2024-03-24 14:00:37,2024-03-24 14:01:11,8,1,18,6,1,34.0
1380,353,2024-03-24 14:01:11,2024-03-24 14:02:13,3,1,19,6,1,62.0
1381,353,2024-03-24 14:02:13,2024-03-24 14:02:18,5,1,20,6,1,5.0
1382,353,2024-03-24 14:02:18,2024-03-24 14:02:26,-1,-1,21,7,1,8.0
1383,341,2024-03-25 10:23:00,2024-03-25 10:23:15,0,0,0,0,1,15.0
1384,341,2024-03-25 10:23:15,2024-03-25 10:23:55,1,0,1,1,1,40.0
1385,341,2024-03-25 10:23:55,2024-03-25 10:24:35,1,0,1,1,1,40.0
1386,341,2024-03-25 10:24:35,2024-03-25 10:24:54,0,0,23,0,1,19.0
1387,341,2024-03-25 10:24:54,2024-03-25 10:25:50,1,0,2,1,1,56.0
1388,341,2024-03-25 10:25:50,2024-03-25 10:26:04,1,0,3,1,1,14.0
1389,341,2024-03-25 10:26:04,2024-03-25 10:26:47,1,0,4,1,1,43.0
1390,341,2024-03-25 10:26:47,2024-03-25 10:27:44,1,0,5,1,1,57.0
1391,341,2024-03-25 10:27:44,2024-03-25 10:28:22,1,0,6,1,1,38.0
1392,341,2024-03-25 10:28:22,2024-03-25 10:29:00,1,0,6,1,1,38.0
1393,341,2024-03-25 10:29:00,2024-03-25 10:29:02,3,1,7,2,1,2.0
1394,341,2024-03-25 10:29:02,2024-03-25 10:29:34,4,0,8,3,1,32.0
1395,341,2024-03-25 10:29:34,2024-03-25 10:30:06,4,0,8,3,1,32.0
1396,341,2024-03-25 10:30:06,2024-03-25 10:31:07,3,0,9,3,1,61.0
1397,341,2024-03-25 10:31:07,2024-03-25 10:31:27,4,0,10,3,1,20.0
1398,341,2024-03-25 10:31:27,2024-03-25 10:32:10,4,0,11,3,1,43.0
1399,341,2024-03-25 10:32:10,2024-03-25 10:32:53,4,0,11,3,1,43.0
1400,341,2024-03-25 10:32:53,2024-03-25 10:33:38,3,1,12,4,1,45.0
1401,341,2024-03-25 10:33:38,2024-03-25 10:33:47,5,1,13,4,1,9.0
1402,341,2024-03-25 10:33:47,2024-03-25 10:34:17,6,0,14,5,1,30.0
1403,341,2024-03-25 10:34:17,2024-03-25 10:35:38,6,0,15,5,1,81.0
1404,341,2024-03-25 10:35:38,2024-03-25 10:35:55,6,0,16,5,1,17.0
1405,341,2024-03-25 10:35:55,2024-03-25 10:36:12,6,0,16,5,1,17.0
1406,341,2024-03-25 10:36:12,2024-03-25 10:36:37,2,1,17,6,1,25.0
1407,341,2024-03-25 10:36:37,2024-03-25 10:37:11,8,1,18,6,1,34.0
1408,341,2024-03-25 10:37:11,2024-03-25 10:38:13,3,1,19,6,1,62.0
1409,341,2024-03-25 10:38:13,2024-03-25 10:38:18,5,1,20,6,1,5.0
1410,341,2024-03-25 10:38:18,2024-03-25 10:38:26,-1,-1,21,7,1,8.0
1411,347,2024-03-27 12:46:00,2024-03-27 12:46:15,0,0,0,0,1,15.0
1412,347,2024-03-27 12:46:15,2024-03-27 12:46:55,1,0,1,1,1,40.0
1413,347,2024-03-27 12:46:55,2024-03-27 12:47:51,1,0,2,1,1,56.0
1414,347,2024-03-27 12:47:51,2024-03-27 12:48:05,1,0,3,1,1,14.0
1415,347,2024-03-27 12:48:05,2024-03-27 12:48:48,1,0,4,1,1,43.0
1416,347,2024-03-27 12:48:48,2024-03-27 12:49:45,1,0,5,1,1,57.0
1417,347,2024-03-27 12:49:45,2024-03-27 12:50:23,1,0,6,1,1,38.0
1418,347,2024-03-27 12:50:23,2024-03-27 12:50:25,3,1,7,2,1,2.0
1419,347,2024-03-27 12:50:25,2024-03-27 12:50:57,4,0,8,3,1,32.0
1420,347,2024-03-27 12:50:57,2024-03-27 12:51:58,3,0,9,3,1,61.0
1421,347,2024-03-27 12:51:58,2024-03-27 12:52:18,4,0,10,3,1,20.0
1422,347,2024-03-27 12:52:18,2024-03-27 12:53:01,4,0,11,3,1,43.0
1423,347,2024-03-27 12:53:01,2024-03-27 12:53:46,3,1,12,4,1,45.0
1424,347,2024-03-27 12:53:46,2024-03-27 12:53:55,5,1,13,4,1,9.0
1425,347,2024-03-27 12:53:55,2024-03-27 12:54:25,6,0,14,5,1,30.0
1426,347,2024-03-27 12:54:25,2024-03-27 12:55:46,6,0,15,5,1,81.0
1427,347,2024-03-27 12:55:46,2024-03-27 12:56:03,6,0,16,5,1,17.0
1428,347,2024-03-27 12:56:03,2024-03-27 12:56:28,2,1,17,6,1,25.0
1429,347,2024-03-27 12:56:28,2024-03-27 12:57:02,8,1,18,6,1,34.0
1430,347,2024-03-27 12:57:02,2024-03-27 12:58:04,3,1,19,6,1,62.0
1431,347,2024-03-27 12:58:04,2024-03-27 12:58:09,5,1,20,6,1,5.0
1432,347,2024-03-27 12:58:09,2024-03-27 12:58:17,-1,-1,21,7,1,8.0
1433,347,2024-03-27 12:58:17,2024-03-27 12:58:27,-1,2,22,8,1,10.0
1434,347,2024-03-27 12:58:27,2024-03-27 12:58:46,0,0,23,0,1,19.0
1435,356,2024-04-04 14:42:00,2024-04-04 14:42:15,0,0,0,0,1,15.0
1436,356,2024-04-04 14:42:15,2024-04-04 14:42:55,1,0,1,1,1,40.0
1437,356,2024-04-04 14:42:55,2024-04-04 14:43:51,1,0,2,1,1,56.0
1438,356,2024-04-04 14:43:51,2024-04-04 14:44:05,1,0,3,1,1,14.0
1439,356,2024-04-04 14:44:05,2024-04-04 14:44:48,1,0,4,1,1,43.0
1440,356,2024-04-04 14:44:48,2024-04-04 14:45:45,1,0,5,1,1,57.0
1441,356,2024-04-04 14:45:45,2024-04-04 14:46:23,1,0,6,1,1,38.0
1442,356,2024-04-04 14:46:23,2024-04-04 14:46:25,3,1,7,2,1,2.0
1443,356,2024-04-04 14:46:25,2024-04-04 14:46:57,4,0,8,3,1,32.0
1444,356,2024-04-04 14:46:57,2024-04-04 14:47:58,3,0,9,3,1,61.0
1445,356,2024-04-04 14:47:58,2024-04-04 14:48:18,4,0,10,3,1,20.0
1446,356,2024-04-04 14:48:18,2024-04-04 14:49:01,4,0,11,3,1,43.0
1447,356,2024-04-04 14:49:01,2024-04-04 14:49:46,3,1,12,4,1,45.0
1448,356,2024-04-04 14:49:46,2024-04-04 14:49:55,5,1,13,4,1,9.0
1449,356,2024-04-04 14:49:55,2024-04-04 14:50:25,6,0,14,5,1,30.0
1450,356,2024-04-04 14:50:25,2024-04-04 14:51:46,6,0,15,5,1,81.0
1451,356,2024-04-04 14:51:46,2024-04-04 14:52:03,6,0,16,5,1,17.0
1452,356,2024-04-04 14:52:03,2024-04-04 14:52:28,2,1,17,6,1,25.0
1453,356,2024-04-04 14:52:28,2024-04-04 14:53:02,8,1,18,6,1,34.0
1454,356,2024-04-04 14:53:02,2024-04-04 14:54:04,3,1,19,6,1,62.0
1455,356,2024-04-04 14:54:04,2024-04-04 14:54:09,5,1,20,6,1,5.0
1456,356,2024-04-04 14:54:09,2024-04-04 14:54:17,-1,-1,21,7,1,8.0
1457,356,2024-04-04 14:54:17,2024-04-04 14:54:27,-1,2,22,8,1,10.0
1458,356,2024-04-04 14:54:27,2024-04-04 14:54:46,0,0,23,0,1,19.0
1459,357,2024-04-14 09:36:00,2024-04-14 09:36:15,0,0,0,0,1,15.0
1460,357,2024-04-14 09:36:15,2024-04-14 09:36:55,1,0,1,1,1,40.0
1461,357,2024-04-14 09:36:55,2024-04-14 09:37:51,1,0,2,1,1,56.0
1462,357,2024-04-14 09:37:51,2024-04-14 09:38:05,1,0,3,1,1,14.0
1463,357,2024-04-14 09:38:05,2024-04-14 09:38:48,1,0,4,1,1,43.0
1464,357,2024-04-14 09:38:48,2024-04-14 09:39:45,1,0,5,1,1,57.0
1465,357,2024-04-14 09:39:45,2024-04-14 09:40:23,1,0,6,1,1,38.0
1466,357,2024-04-14 09:40:23,2024-04-14 09:40:25,3,1,7,2,1,2.0
1467,357,2024-04-14 09:40:25,2024-04-14 09:40:57,4,0,8,3,1,32.0
1468,357,2024-04-14 09:40:57,2024-04-14 09:41:58,3,0,9,3,1,61.0
1469,357,2024-04-14 09:41:58,2024-04-14 09:42:18,4,0,10,3,1,20.0
1470,357,2024-04-14 09:42:18,2024-04-14 09:43:01,4,0,11,3,1,43.0
1471,357,2024-04-14 09:43:01,2024-04-14 09:43:46,3,1,12,4,1,45.0
1472,357,2024-04-14 09:43:46,2024-04-14 09:43:55,5,1,13,4,1,9.0
1473,357,2024-04-14 09:43:55,2024-04-14 09:44:25,6,0,14,5,1,30.0
1474,357,2024-04-14 09:44:25,2024-04-14 09:45:46,6,0,15,5,1,81.0
1475,357,2024-04-14 09:45:46,2024-04-14 09:46:03,6,0,16,5,1,17.0
1476,357,2024-04-14 09:46:03,2024-04-14 09:46:28,2,1,17,6,1,25.0
1477,357,2024-04-14 09:46:28,2024-04-14 09:47:02,8,1,18,6,1,34.0
1478,357,2024-04-14 09:47:02,2024-04-14 09:48:04,3,1,19,6,1,62.0
1479,357,2024-04-14 09:48:04,2024-04-14 09:48:09,5,1,20,6,1,5.0
1480,357,2024-04-14 09:48:09,2024-04-14 09:48:17,-1,-1,21,7,1,8.0
1481,357,2024-04-14 09:48:17,2024-04-14 09:48:27,-1,2,22,8,1,10.0
1482,357,2024-04-14 09:48:27,2024-04-14 09:48:46,0,0,23,0,1,19.0
1483,358,2024-05-02 15:25:00,2024-05-02 15:25:15,0,0,0,0,1,15.0
1484,358,2024-05-02 15:25:15,2024-05-02 15:25:55,1,0,1,1,1,40.0
1485,358,2024-05-02 15:25:55,2024-05-02 15:26:51,1,0,2,1,1,56.0
1486,358,2024-05-02 15:26:51,2024-05-02 15:27:05,1,0,3,1,1,14.0
1487,358,2024-05-02 15:27:05,2024-05-02 15:27:48,1,0,4,1,1,43.0
1488,358,2024-05-02 15:27:48,2024-05-02 15:28:45,1,0,5,1,1,57.0
1489,358,2024-05-02 15:28:45,2024-05-02 15:29:23,1,0,6,1,1,38.0
1490,358,2024-05-02 15:29:23,2024-05-02 15:29:25,3,1,7,2,1,2.0
1491,358,2024-05-02 15:29:25,2024-05-02 15:29:57,4,0,8,3,1,32.0
1492,358,2024-05-02 15:29:57,2024-05-02 15:30:58,3,0,9,3,1,61.0
1493,358,2024-05-02 15:30:58,2024-05-02 15:31:18,4,0,10,3,1,20.0
1494,358,2024-05-02 15:31:18,2024-05-02 15:32:01,4,0,11,3,1,43.0
1495,358,2024-05-02 15:32:01,2024-05-02 15:32:46,3,1,12,4,1,45.0
1496,358,2024-05-02 15:32:46,2024-05-02 15:32:55,5,1,13,4,1,9.0
1497,358,2024-05-02 15:32:55,2024-05-02 15:33:25,6,0,14,5,1,30.0
1498,358,2024-05-02 15:33:25,2024-05-02 15:34:46,6,0,15,5,1,81.0
1499,358,2024-05-02 15:34:46,2024-05-02 15:35:03,6,0,16,5,1,17.0
1500,358,2024-05-02 15:35:03,2024-05-02 15:35:28,2,1,17,6,1,25.0
1501,358,2024-05-02 15:35:28,2024-05-02 15:36:02,8,1,18,6,1,34.0
1502,358,2024-05-02 15:36:02,2024-05-02 15:37:04,3,1,19,6,1,62.0
1503,358,2024-05-02 15:37:04,2024-05-02 15:37:09,5,1,20,6,1,5.0
1504,358,2024-05-02 15:37:09,2024-05-02 15:37:17,-1,-1,21,7,1,8.0
1505,358,2024-05-02 15:37:17,2024-05-02 15:37:27,-1,2,22,8,1,10.0
1506,358,2024-05-02 15:37:27,2024-05-02 15:37:46,0,0,23,0,1,19.0
